trade_id,offer_id,buyer_id,seller_id,open_ts,accept_ts,settle_ts,amount_paid,settled_bool,settlement_tx_stub,synthetic_trade
synthetic_1e3e5abd9c9f,offer_ev_owner_01_1735970700,grid,ev_owner_01,2025-01-04T06:05:00Z,2025-01-04T06:05:00Z,2025-01-04 06:20:00+00:00,1.1567,True,64828cb162db426686dc4185f25c5b13,True
synthetic_bafcefcf9aa0,offer_family_home_01_1735971000,grid,family_home_01,2025-01-04T06:10:00Z,2025-01-04T06:10:00Z,2025-01-04 06:25:00+00:00,0.5925,True,57532c740aac4e49a1cdc26721deced6,True
synthetic_b32b0d59cca6,offer_ev_owner_01_1735971000,grid,ev_owner_01,2025-01-04T06:10:00Z,2025-01-04T06:10:00Z,2025-01-04 06:25:00+00:00,1.0839,True,41d3e7a5c45d427484bdf9b7e7819c59,True
synthetic_8a31c2a9af56,offer_ev_owner_01_1735971300,grid,ev_owner_01,2025-01-04T06:15:00Z,2025-01-04T06:15:00Z,2025-01-04 06:30:00+00:00,1.0879,True,0d45943d379242bbb093ddace8ecb114,True
synthetic_398565caee45,offer_family_home_01_1735971600,grid,family_home_01,2025-01-04T06:20:00Z,2025-01-04T06:20:00Z,2025-01-04 06:35:00+00:00,0.5398,True,3192b0081884459e8f4ee55496e49948,True
synthetic_448b419715f8,offer_ev_owner_01_1735971600,grid,ev_owner_01,2025-01-04T06:20:00Z,2025-01-04T06:20:00Z,2025-01-04 06:35:00+00:00,1.0387,True,545e05b22b514a8e938c2d1cbb29639f,True
synthetic_33e6967efcd1,offer_ev_owner_01_1735971900,grid,ev_owner_01,2025-01-04T06:25:00Z,2025-01-04T06:25:00Z,2025-01-04 06:40:00+00:00,1.065,True,fcf2e3aa34604f9581b19202b89e421b,True
synthetic_c70e8bdcfc7e,offer_ev_owner_01_1735972200,grid,ev_owner_01,2025-01-04T06:30:00Z,2025-01-04T06:30:00Z,2025-01-04 06:45:00+00:00,1.0398,True,a6a9ce518b594e98b9db0aa483ad9016,True
synthetic_3a18e1720a4d,offer_family_home_01_1735972500,grid,family_home_01,2025-01-04T06:35:00Z,2025-01-04T06:35:00Z,2025-01-04 06:50:00+00:00,0.572,True,d3795b98f9ca4df2ae7287dcee81fcaf,True
synthetic_8482165841d5,offer_ev_owner_01_1735972500,grid,ev_owner_01,2025-01-04T06:35:00Z,2025-01-04T06:35:00Z,2025-01-04 06:50:00+00:00,1.0891,True,e49741c421504abfaea4287268a87b6b,True
synthetic_5576a678c46f,offer_ev_owner_01_1735972800,grid,ev_owner_01,2025-01-04T06:40:00Z,2025-01-04T06:40:00Z,2025-01-04 06:55:00+00:00,0.9357,True,ba1b32337e144155885f96f91d5df5f6,True
synthetic_53aa87423f00,offer_ev_owner_01_1735973100,grid,ev_owner_01,2025-01-04T06:45:00Z,2025-01-04T06:45:00Z,2025-01-04 07:00:00+00:00,0.9992,True,6ea3012a7e724272a6f19f458667926b,True
synthetic_5e0630a7567e,offer_ev_owner_01_1735973400,grid,ev_owner_01,2025-01-04T06:50:00Z,2025-01-04T06:50:00Z,2025-01-04 07:05:00+00:00,0.982,True,e2e2edc512a24ef7aab01617cdfb5c67,True
synthetic_db2b44fa1239,offer_ev_owner_01_1735973700,grid,ev_owner_01,2025-01-04T06:55:00Z,2025-01-04T06:55:00Z,2025-01-04 07:10:00+00:00,1.0639,True,882aa2dcf70d4f2d91e394ef09f3e104,True
synthetic_aae754924bfc,offer_ev_owner_01_1735974000,grid,ev_owner_01,2025-01-04T07:00:00Z,2025-01-04T07:00:00Z,2025-01-04 07:15:00+00:00,1.1518,True,d96e767cec354704ae9ae5283c06b01f,True
synthetic_f805dc2cd7e7,offer_ev_owner_01_1735974300,grid,ev_owner_01,2025-01-04T07:05:00Z,2025-01-04T07:05:00Z,2025-01-04 07:20:00+00:00,1.1629,True,4a29f6f8506a492b8fc0762783292056,True
synthetic_7fd665c3bbef,offer_ev_owner_01_1735974600,grid,ev_owner_01,2025-01-04T07:10:00Z,2025-01-04T07:10:00Z,2025-01-04 07:25:00+00:00,1.1381,True,6dadada7f41c45d4b1fed943bf7787b3,True
synthetic_5f60a6885a3f,offer_ev_owner_01_1735974900,grid,ev_owner_01,2025-01-04T07:15:00Z,2025-01-04T07:15:00Z,2025-01-04 07:30:00+00:00,1.1258,True,f0ba5d366a43492abbb6254cd156d677,True
synthetic_6bc2f6894c77,offer_ev_owner_01_1735975200,grid,ev_owner_01,2025-01-04T07:20:00Z,2025-01-04T07:20:00Z,2025-01-04 07:35:00+00:00,1.1418,True,46ebc03146e84f5293a4141b2e728a89,True
synthetic_15edb4981a08,offer_ev_owner_01_1735975500,grid,ev_owner_01,2025-01-04T07:25:00Z,2025-01-04T07:25:00Z,2025-01-04 07:40:00+00:00,1.1259,True,5765177d02034f729bb3a41bc5652b1a,True
synthetic_33229e046209,offer_ev_owner_01_1735975800,grid,ev_owner_01,2025-01-04T07:30:00Z,2025-01-04T07:30:00Z,2025-01-04 07:45:00+00:00,1.1227,True,dd8bb3720acd4a45a766f6045a426785,True
synthetic_1ac58e7dec29,offer_ev_owner_01_1735976100,grid,ev_owner_01,2025-01-04T07:35:00Z,2025-01-04T07:35:00Z,2025-01-04 07:50:00+00:00,1.1665,True,72ce6500ded1445294291eb16b282374,True
synthetic_a943dd27d833,offer_ev_owner_01_1735976400,grid,ev_owner_01,2025-01-04T07:40:00Z,2025-01-04T07:40:00Z,2025-01-04 07:55:00+00:00,1.1531,True,7bdd87b60ef94c29bb02bd43ebe390cc,True
synthetic_c40e32a3742e,offer_ev_owner_01_1735976700,grid,ev_owner_01,2025-01-04T07:45:00Z,2025-01-04T07:45:00Z,2025-01-04 08:00:00+00:00,0.9944,True,aaf75b91bad443e39acc04b079f825b4,True
synthetic_1e5c77331f43,offer_ev_owner_01_1735977000,grid,ev_owner_01,2025-01-04T07:50:00Z,2025-01-04T07:50:00Z,2025-01-04 08:05:00+00:00,1.0012,True,ad3d3e54c13148e68b598574eca5ec29,True
synthetic_45b11969b544,offer_ev_owner_01_1735977300,grid,ev_owner_01,2025-01-04T07:55:00Z,2025-01-04T07:55:00Z,2025-01-04 08:10:00+00:00,1.0205,True,4fae37b4f8eb4a0984292467170ba385,True
synthetic_92f7e5595050,offer_ev_owner_01_1735977600,grid,ev_owner_01,2025-01-04T08:00:00Z,2025-01-04T08:00:00Z,2025-01-04 08:15:00+00:00,1.0622,True,504fe86067b441a6a1886b067ea81185,True
synthetic_1b103b979139,offer_ev_owner_01_1735977900,grid,ev_owner_01,2025-01-04T08:05:00Z,2025-01-04T08:05:00Z,2025-01-04 08:20:00+00:00,0.9807,True,c19a864b85784057866271562dafb725,True
synthetic_2a67b9fbc5e1,offer_ev_owner_01_1735978200,grid,ev_owner_01,2025-01-04T08:10:00Z,2025-01-04T08:10:00Z,2025-01-04 08:25:00+00:00,0.9071,True,d528a8f239fd4d33b44697c59ec8156e,True
synthetic_47a5e26e96af,offer_ev_owner_01_1735978500,grid,ev_owner_01,2025-01-04T08:15:00Z,2025-01-04T08:15:00Z,2025-01-04 08:30:00+00:00,0.9627,True,e49c7b46f07b4323b8db60ee2d26dcfe,True
synthetic_82ad44c8934b,offer_ev_owner_01_1735978800,grid,ev_owner_01,2025-01-04T08:20:00Z,2025-01-04T08:20:00Z,2025-01-04 08:35:00+00:00,0.8248,True,eaa6e5f1465c4e01a07a3ebc9091162f,True
synthetic_e7bcb3e6757a,offer_ev_owner_01_1735979100,grid,ev_owner_01,2025-01-04T08:25:00Z,2025-01-04T08:25:00Z,2025-01-04 08:40:00+00:00,0.9524,True,95f4f4be4ea34e74a5b34739ae5f916a,True
synthetic_2eeeae5b26d5,offer_ev_owner_01_1735979400,grid,ev_owner_01,2025-01-04T08:30:00Z,2025-01-04T08:30:00Z,2025-01-04 08:45:00+00:00,0.7239,True,c70c32d0fb05480787d8a964225f33e3,True
synthetic_b0ea73cf18bd,offer_ev_owner_01_1735979700,grid,ev_owner_01,2025-01-04T08:35:00Z,2025-01-04T08:35:00Z,2025-01-04 08:50:00+00:00,0.8432,True,a704bb5dbb4a4a70ad3d29bdefb007a9,True
synthetic_a26433176f9e,offer_ev_owner_01_1735980000,grid,ev_owner_01,2025-01-04T08:40:00Z,2025-01-04T08:40:00Z,2025-01-04 08:55:00+00:00,0.7536,True,8fe8bd894b6448e2833d3d06333b771f,True
synthetic_0a39a83ff27f,offer_ev_owner_01_1735980300,grid,ev_owner_01,2025-01-04T08:45:00Z,2025-01-04T08:45:00Z,2025-01-04 09:00:00+00:00,0.7986,True,2dbcb0ca55384b76921d8c7604efa619,True
synthetic_87eba46106d4,offer_ev_owner_01_1735980600,grid,ev_owner_01,2025-01-04T08:50:00Z,2025-01-04T08:50:00Z,2025-01-04 09:05:00+00:00,0.7757,True,e724258e26e443d7918507271d464376,True
synthetic_a034b9384845,offer_ev_owner_01_1735980900,grid,ev_owner_01,2025-01-04T08:55:00Z,2025-01-04T08:55:00Z,2025-01-04 09:10:00+00:00,0.7434,True,a74bdf75cd5a441c901898817bc2c300,True
synthetic_089020000804,offer_ev_owner_01_1735981200,grid,ev_owner_01,2025-01-04T09:00:00Z,2025-01-04T09:00:00Z,2025-01-04 09:15:00+00:00,0.7646,True,33ccd72b974944d7a9908d18b7c16d62,True
synthetic_745d32f4aa7e,offer_ev_owner_01_1735981500,grid,ev_owner_01,2025-01-04T09:05:00Z,2025-01-04T09:05:00Z,2025-01-04 09:20:00+00:00,0.6225,True,d008d31f82b24423b7c8993f62922b47,True
synthetic_2ef7504c47b0,offer_ev_owner_01_1735981800,grid,ev_owner_01,2025-01-04T09:10:00Z,2025-01-04T09:10:00Z,2025-01-04 09:25:00+00:00,0.5627,True,79a8a2bec8e54d0fa1a0142949730e5c,True
synthetic_dfa7796672a6,offer_ev_owner_01_1735982100,grid,ev_owner_01,2025-01-04T09:15:00Z,2025-01-04T09:15:00Z,2025-01-04 09:30:00+00:00,0.5716,True,c3334b28cda94f3c87388f05a237a56a,True
synthetic_efdcb2168873,offer_ev_owner_01_1735982400,grid,ev_owner_01,2025-01-04T09:20:00Z,2025-01-04T09:20:00Z,2025-01-04 09:35:00+00:00,0.4802,True,5a005537b1c0441289f1e7fe632b69cf,True
synthetic_8545124f849b,offer_ev_owner_01_1736052300,grid,ev_owner_01,2025-01-05T04:45:00Z,2025-01-05T04:45:00Z,2025-01-05 05:00:00+00:00,0.5521,True,851f5fb0621c45b9847205ea9a011848,True
synthetic_2f12218ae41f,offer_ev_owner_01_1736052600,grid,ev_owner_01,2025-01-05T04:50:00Z,2025-01-05T04:50:00Z,2025-01-05 05:05:00+00:00,0.5747,True,a449bfc8ae6b4ebeaf9fdcded7e976ce,True
synthetic_af0099ac2a25,offer_ev_owner_01_1736052900,grid,ev_owner_01,2025-01-05T04:55:00Z,2025-01-05T04:55:00Z,2025-01-05 05:10:00+00:00,0.6568,True,bc800ef996bb4615b3c553e580659874,True
synthetic_d301e091fbe6,offer_ev_owner_01_1736053200,grid,ev_owner_01,2025-01-05T05:00:00Z,2025-01-05T05:00:00Z,2025-01-05 05:15:00+00:00,0.7388,True,3a47c02129124a2eb209486f2110de31,True
synthetic_c7e072c7c6dd,offer_ev_owner_01_1736053500,grid,ev_owner_01,2025-01-05T05:05:00Z,2025-01-05T05:05:00Z,2025-01-05 05:20:00+00:00,0.6761,True,2467a5774ef14d329a9e5fc2774ca3c4,True
synthetic_ed97147065cb,offer_ev_owner_01_1736053800,grid,ev_owner_01,2025-01-05T05:10:00Z,2025-01-05T05:10:00Z,2025-01-05 05:25:00+00:00,0.7704,True,8cd257af44254df58ba7e1d040ba383e,True
synthetic_c2ebfe67a235,offer_ev_owner_01_1736054100,grid,ev_owner_01,2025-01-05T05:15:00Z,2025-01-05T05:15:00Z,2025-01-05 05:30:00+00:00,0.7938,True,1f714ab81fe444b99ae77d0f86a05117,True
synthetic_2b19e8bfc7b2,offer_ev_owner_01_1736054400,grid,ev_owner_01,2025-01-05T05:20:00Z,2025-01-05T05:20:00Z,2025-01-05 05:35:00+00:00,0.8455,True,2a0c71710a7f415cbcb87cb1b9df1091,True
synthetic_5b2a182f3225,offer_ev_owner_01_1736054700,grid,ev_owner_01,2025-01-05T05:25:00Z,2025-01-05T05:25:00Z,2025-01-05 05:40:00+00:00,0.7184,True,efe005d43d504714b25ad9fc250f349b,True
synthetic_0a77cd2b04d7,offer_ev_owner_01_1736055000,grid,ev_owner_01,2025-01-05T05:30:00Z,2025-01-05T05:30:00Z,2025-01-05 05:45:00+00:00,0.9664,True,c6f68bb97c624ce38d3e0431867002da,True
synthetic_dcfcd37ecb6b,offer_ev_owner_01_1736055300,grid,ev_owner_01,2025-01-05T05:35:00Z,2025-01-05T05:35:00Z,2025-01-05 05:50:00+00:00,0.9119,True,cab8b3b8a4c14c2fb45a75023ae7fa6b,True
synthetic_336b339e8f52,offer_ev_owner_01_1736055600,grid,ev_owner_01,2025-01-05T05:40:00Z,2025-01-05T05:40:00Z,2025-01-05 05:55:00+00:00,0.9354,True,8ad01aab09c045628f9f89fa8b06a367,True
synthetic_bc10871d1434,offer_ev_owner_01_1736055900,grid,ev_owner_01,2025-01-05T05:45:00Z,2025-01-05T05:45:00Z,2025-01-05 06:00:00+00:00,0.9489,True,b29791964e0546b8a857f42f05fc3d9f,True
synthetic_e58aeae7adb2,offer_ev_owner_01_1736056200,grid,ev_owner_01,2025-01-05T05:50:00Z,2025-01-05T05:50:00Z,2025-01-05 06:05:00+00:00,1.0207,True,b8ac06085d3a4d69a69d61df887343c4,True
synthetic_e8fb15c7aa0f,offer_ev_owner_01_1736056500,grid,ev_owner_01,2025-01-05T05:55:00Z,2025-01-05T05:55:00Z,2025-01-05 06:10:00+00:00,0.8469,True,41d55925705849318a5e495756ed763c,True
synthetic_f1ae2a9b6cb2,offer_ev_owner_01_1736056800,grid,ev_owner_01,2025-01-05T06:00:00Z,2025-01-05T06:00:00Z,2025-01-05 06:15:00+00:00,1.0501,True,fce25a6046cd45ea94c4a339966b49da,True
synthetic_f78651c278d5,offer_ev_owner_01_1736057100,grid,ev_owner_01,2025-01-05T06:05:00Z,2025-01-05T06:05:00Z,2025-01-05 06:20:00+00:00,0.9432,True,bb21ffb39438407aa86673b29c628f01,True
synthetic_833d212b526b,offer_ev_owner_01_1736057400,grid,ev_owner_01,2025-01-05T06:10:00Z,2025-01-05T06:10:00Z,2025-01-05 06:25:00+00:00,0.9973,True,81d7ec6c72284dc495d68a00c5a221df,True
synthetic_0d5e3bb23b59,offer_ev_owner_01_1736057700,grid,ev_owner_01,2025-01-05T06:15:00Z,2025-01-05T06:15:00Z,2025-01-05 06:30:00+00:00,1.0246,True,47a7e7241d3647b7b220d27497fae15f,True
synthetic_baa4236661ef,offer_ev_owner_01_1736058000,grid,ev_owner_01,2025-01-05T06:20:00Z,2025-01-05T06:20:00Z,2025-01-05 06:35:00+00:00,1.0826,True,bbaa8cd3fa4144a88a09c912f919cad6,True
synthetic_375779f68170,offer_ev_owner_01_1736058300,grid,ev_owner_01,2025-01-05T06:25:00Z,2025-01-05T06:25:00Z,2025-01-05 06:40:00+00:00,1.0131,True,dc4129222698408bbe94a2f57b3ca89d,True
synthetic_14596b68785d,offer_ev_owner_01_1736058600,grid,ev_owner_01,2025-01-05T06:30:00Z,2025-01-05T06:30:00Z,2025-01-05 06:45:00+00:00,0.988,True,5cc41fefe25c4f0d9e3c6a7d7b740897,True
synthetic_27ba642d7021,offer_ev_owner_01_1736058900,grid,ev_owner_01,2025-01-05T06:35:00Z,2025-01-05T06:35:00Z,2025-01-05 06:50:00+00:00,1.0616,True,8a657e25cee24765b9c37a4e3b8d1357,True
synthetic_0672da84c69c,offer_ev_owner_01_1736059200,grid,ev_owner_01,2025-01-05T06:40:00Z,2025-01-05T06:40:00Z,2025-01-05 06:55:00+00:00,1.0441,True,32087da80c404bf3964a9437b5f24cdf,True
synthetic_874f049310cc,offer_ev_owner_01_1736059500,grid,ev_owner_01,2025-01-05T06:45:00Z,2025-01-05T06:45:00Z,2025-01-05 07:00:00+00:00,0.89,True,836f2d1ef14d4b74b5bf5fe0a5d60284,True
synthetic_500109cebaad,offer_ev_owner_01_1736059800,grid,ev_owner_01,2025-01-05T06:50:00Z,2025-01-05T06:50:00Z,2025-01-05 07:05:00+00:00,1.0713,True,0e45416183804327a1e9ebdfa9167d57,True
synthetic_d06bbe2cdfb4,offer_ev_owner_01_1736060100,grid,ev_owner_01,2025-01-05T06:55:00Z,2025-01-05T06:55:00Z,2025-01-05 07:10:00+00:00,0.9775,True,63d8bfae63164a339b2e33da915d8b17,True
synthetic_45531399b124,offer_ev_owner_01_1736060400,grid,ev_owner_01,2025-01-05T07:00:00Z,2025-01-05T07:00:00Z,2025-01-05 07:15:00+00:00,1.0379,True,1c5ccfb4e5014373821ce240d09a801a,True
synthetic_fa96d6742600,offer_ev_owner_01_1736060700,grid,ev_owner_01,2025-01-05T07:05:00Z,2025-01-05T07:05:00Z,2025-01-05 07:20:00+00:00,1.1309,True,f666aad080644ec3ac681c39c29952c4,True
synthetic_271255a0de81,offer_ev_owner_01_1736061000,grid,ev_owner_01,2025-01-05T07:10:00Z,2025-01-05T07:10:00Z,2025-01-05 07:25:00+00:00,0.9031,True,6fff0eb0bb704015b0ca2399d402a507,True
synthetic_baf118a40133,offer_ev_owner_01_1736061300,grid,ev_owner_01,2025-01-05T07:15:00Z,2025-01-05T07:15:00Z,2025-01-05 07:30:00+00:00,1.0389,True,c50ae88e155e41648bf94c49702106c7,True
synthetic_90507f887822,offer_ev_owner_01_1736061600,grid,ev_owner_01,2025-01-05T07:20:00Z,2025-01-05T07:20:00Z,2025-01-05 07:35:00+00:00,0.9026,True,208c13a2b3634d13b28c3c538e58fcb8,True
synthetic_00bd5df372a5,offer_ev_owner_01_1736061900,grid,ev_owner_01,2025-01-05T07:25:00Z,2025-01-05T07:25:00Z,2025-01-05 07:40:00+00:00,0.85,True,849be55b5df14faa9b9b287fdc83c865,True
synthetic_85cbd0a3121b,offer_ev_owner_01_1736062200,grid,ev_owner_01,2025-01-05T07:30:00Z,2025-01-05T07:30:00Z,2025-01-05 07:45:00+00:00,1.0297,True,7be3dda50d6a4933931bf0b6f08ca800,True
synthetic_d20f4bf495aa,offer_ev_owner_01_1736062500,grid,ev_owner_01,2025-01-05T07:35:00Z,2025-01-05T07:35:00Z,2025-01-05 07:50:00+00:00,1.0087,True,b07128c7d31f4deca570c2cebf13d118,True
synthetic_1f02d3569313,offer_ev_owner_01_1736062800,grid,ev_owner_01,2025-01-05T07:40:00Z,2025-01-05T07:40:00Z,2025-01-05 07:55:00+00:00,1.0268,True,4d8340d289404e78a011f10123d0fd31,True
synthetic_b69e9fc4bc39,offer_ev_owner_01_1736063100,grid,ev_owner_01,2025-01-05T07:45:00Z,2025-01-05T07:45:00Z,2025-01-05 08:00:00+00:00,0.9624,True,307d4bb67ff54a719f6074ba83b8ab80,True
synthetic_b7f242a60287,offer_ev_owner_01_1736063400,grid,ev_owner_01,2025-01-05T07:50:00Z,2025-01-05T07:50:00Z,2025-01-05 08:05:00+00:00,0.9456,True,340cae3d620147eabe22912e52cd5132,True
synthetic_683e31e9f12f,offer_ev_owner_01_1736063700,grid,ev_owner_01,2025-01-05T07:55:00Z,2025-01-05T07:55:00Z,2025-01-05 08:10:00+00:00,0.9487,True,bfc123cc79bd412b86ff7ac7b16381fa,True
synthetic_42716a947a1b,offer_ev_owner_01_1736064000,grid,ev_owner_01,2025-01-05T08:00:00Z,2025-01-05T08:00:00Z,2025-01-05 08:15:00+00:00,0.8889,True,c02c4ca26f7a48899fe2839403ce888a,True
synthetic_5f9b1ccb3787,offer_ev_owner_01_1736064300,grid,ev_owner_01,2025-01-05T08:05:00Z,2025-01-05T08:05:00Z,2025-01-05 08:20:00+00:00,0.896,True,d827428f171b4fca831d80e20032b46c,True
synthetic_673ebd40ec93,offer_ev_owner_01_1736064600,grid,ev_owner_01,2025-01-05T08:10:00Z,2025-01-05T08:10:00Z,2025-01-05 08:25:00+00:00,0.9629,True,6fc04815a27240d6ba4bd33398e784e2,True
synthetic_a41a82f96455,offer_ev_owner_01_1736064900,grid,ev_owner_01,2025-01-05T08:15:00Z,2025-01-05T08:15:00Z,2025-01-05 08:30:00+00:00,0.8705,True,2a532e61227847098ab6b96ea67a3569,True
synthetic_ae2c6f326143,offer_ev_owner_01_1736065200,grid,ev_owner_01,2025-01-05T08:20:00Z,2025-01-05T08:20:00Z,2025-01-05 08:35:00+00:00,0.9103,True,3a25840c723042318b263b87b520ea41,True
synthetic_bddb50196d66,offer_ev_owner_01_1736065500,grid,ev_owner_01,2025-01-05T08:25:00Z,2025-01-05T08:25:00Z,2025-01-05 08:40:00+00:00,0.7345,True,043fbde9091446aa8f00506ba1a351e7,True
synthetic_1267255ae411,offer_ev_owner_01_1736065800,grid,ev_owner_01,2025-01-05T08:30:00Z,2025-01-05T08:30:00Z,2025-01-05 08:45:00+00:00,0.8479,True,c3ade7795f3f48818362ca9e4d3cda8e,True
synthetic_ee7709205803,offer_ev_owner_01_1736066100,grid,ev_owner_01,2025-01-05T08:35:00Z,2025-01-05T08:35:00Z,2025-01-05 08:50:00+00:00,0.7138,True,82f14c6d5252412f9e1cac5bf544fc73,True
synthetic_113450e30e73,offer_ev_owner_01_1736066400,grid,ev_owner_01,2025-01-05T08:40:00Z,2025-01-05T08:40:00Z,2025-01-05 08:55:00+00:00,0.7181,True,59bf9e6dd0bc4c62b85ff870e129f00d,True
synthetic_0077027e86ed,offer_ev_owner_01_1736066700,grid,ev_owner_01,2025-01-05T08:45:00Z,2025-01-05T08:45:00Z,2025-01-05 09:00:00+00:00,0.626,True,3591cb9df2fd4d78bd79c0b4d059190c,True
synthetic_a0dfbf0fe12b,offer_ev_owner_01_1736067000,grid,ev_owner_01,2025-01-05T08:50:00Z,2025-01-05T08:50:00Z,2025-01-05 09:05:00+00:00,0.654,True,66ce0d2b394843aaac3b324457a29f7f,True
synthetic_5f85e029cc5b,offer_ev_owner_01_1736067300,grid,ev_owner_01,2025-01-05T08:55:00Z,2025-01-05T08:55:00Z,2025-01-05 09:10:00+00:00,0.6642,True,64e64cad53e347bd9e4fbddf16dba34d,True
synthetic_174fad792dff,offer_ev_owner_01_1736067600,grid,ev_owner_01,2025-01-05T09:00:00Z,2025-01-05T09:00:00Z,2025-01-05 09:15:00+00:00,0.6865,True,9410b45001c34174a15d239770903f6b,True
synthetic_4a995524c868,offer_ev_owner_01_1736067900,grid,ev_owner_01,2025-01-05T09:05:00Z,2025-01-05T09:05:00Z,2025-01-05 09:20:00+00:00,0.5344,True,972e12adb3804847a994cf348178dbbf,True
synthetic_cb6aeb531234,offer_ev_owner_01_1736068200,grid,ev_owner_01,2025-01-05T09:10:00Z,2025-01-05T09:10:00Z,2025-01-05 09:25:00+00:00,0.5967,True,3e3f574dd8014c0fa0dc998887007fe8,True
synthetic_687f2fdcd959,offer_ev_owner_01_1736068500,grid,ev_owner_01,2025-01-05T09:15:00Z,2025-01-05T09:15:00Z,2025-01-05 09:30:00+00:00,0.556,True,6988cac067c74f9baafb8825c7d8c5ef,True
synthetic_128f8650ce61,offer_ev_owner_01_1736068800,grid,ev_owner_01,2025-01-05T09:20:00Z,2025-01-05T09:20:00Z,2025-01-05 09:35:00+00:00,0.4673,True,e93e41d3ab59408ea523981da2c7709a,True
synthetic_440e9d279879,offer_ev_owner_01_1736137800,grid,ev_owner_01,2025-01-06T04:30:00Z,2025-01-06T04:30:00Z,2025-01-06 04:45:00+00:00,0.5511,True,5d84fe4fee2b4c558bb88b1a6ad1070d,True
synthetic_b6087de0a998,offer_ev_owner_01_1736138100,grid,ev_owner_01,2025-01-06T04:35:00Z,2025-01-06T04:35:00Z,2025-01-06 04:50:00+00:00,0.6675,True,79e1c7a899784fbe83e15beea2433b29,True
synthetic_61aef5c5f3cd,offer_ev_owner_01_1736138400,grid,ev_owner_01,2025-01-06T04:40:00Z,2025-01-06T04:40:00Z,2025-01-06 04:55:00+00:00,0.577,True,9bb725a60eec4caa9d62618ba8026590,True
synthetic_972ded83ecf1,offer_ev_owner_01_1736138700,grid,ev_owner_01,2025-01-06T04:45:00Z,2025-01-06T04:45:00Z,2025-01-06 05:00:00+00:00,0.6793,True,d760c5462aa84919a9a669fe52e565a9,True
synthetic_8b48de51d468,offer_ev_owner_01_1736139000,grid,ev_owner_01,2025-01-06T04:50:00Z,2025-01-06T04:50:00Z,2025-01-06 05:05:00+00:00,0.6325,True,5c642b9e2c6044a19c57408d69c19f9c,True
synthetic_d8259309533e,offer_ev_owner_01_1736139300,grid,ev_owner_01,2025-01-06T04:55:00Z,2025-01-06T04:55:00Z,2025-01-06 05:10:00+00:00,0.7393,True,f5f989b9caf64a328e361f76d77d43ef,True
synthetic_aa04bfd3c9b2,offer_ev_owner_01_1736139600,grid,ev_owner_01,2025-01-06T05:00:00Z,2025-01-06T05:00:00Z,2025-01-06 05:15:00+00:00,0.7216,True,8588728f7707466c9b9b1fa74bb07a13,True
synthetic_f8795cffed74,offer_ev_owner_01_1736139900,grid,ev_owner_01,2025-01-06T05:05:00Z,2025-01-06T05:05:00Z,2025-01-06 05:20:00+00:00,0.8706,True,a2cb66feb09c4e0b8da766321e9c8e76,True
synthetic_1377c90d0586,offer_ev_owner_01_1736140200,grid,ev_owner_01,2025-01-06T05:10:00Z,2025-01-06T05:10:00Z,2025-01-06 05:25:00+00:00,0.8497,True,e7a4bb35155c4b71aed85aecaa64b29b,True
synthetic_bd0d6c72a8d1,offer_ev_owner_01_1736140500,grid,ev_owner_01,2025-01-06T05:15:00Z,2025-01-06T05:15:00Z,2025-01-06 05:30:00+00:00,0.8111,True,c2fb747a6f704412a5d4816e7d81b1c3,True
synthetic_abf9c43c3b66,offer_ev_owner_01_1736140800,grid,ev_owner_01,2025-01-06T05:20:00Z,2025-01-06T05:20:00Z,2025-01-06 05:35:00+00:00,0.8017,True,c5a1189c751144faab115fbcb6129070,True
synthetic_ffe7d7a4bd16,offer_ev_owner_01_1736141100,grid,ev_owner_01,2025-01-06T05:25:00Z,2025-01-06T05:25:00Z,2025-01-06 05:40:00+00:00,0.7842,True,f034dbb149c44045bf890c11467281d4,True
synthetic_4ccab6ab093b,offer_ev_owner_01_1736141400,grid,ev_owner_01,2025-01-06T05:30:00Z,2025-01-06T05:30:00Z,2025-01-06 05:45:00+00:00,1.0107,True,52a3f2f72d1b4a05b8d93fce5041367f,True
synthetic_45e56cdd29de,offer_ev_owner_01_1736141700,grid,ev_owner_01,2025-01-06T05:35:00Z,2025-01-06T05:35:00Z,2025-01-06 05:50:00+00:00,0.9755,True,254ba8bac95b406780e5e8a1fcb4e986,True
synthetic_aa63de76c446,offer_ev_owner_01_1736142000,grid,ev_owner_01,2025-01-06T05:40:00Z,2025-01-06T05:40:00Z,2025-01-06 05:55:00+00:00,0.9996,True,7c83beda634b47d485b0436e470770d7,True
synthetic_7aa4134ada46,offer_ev_owner_01_1736142300,grid,ev_owner_01,2025-01-06T05:45:00Z,2025-01-06T05:45:00Z,2025-01-06 06:00:00+00:00,1.0326,True,2052bd80bf1b4655b2a09938c45a4376,True
synthetic_9f9c3a24f623,offer_ev_owner_01_1736142600,grid,ev_owner_01,2025-01-06T05:50:00Z,2025-01-06T05:50:00Z,2025-01-06 06:05:00+00:00,0.8754,True,3efd5b628fb54670acc22e2bdae20c55,True
synthetic_317641ada824,offer_ev_owner_01_1736142900,grid,ev_owner_01,2025-01-06T05:55:00Z,2025-01-06T05:55:00Z,2025-01-06 06:10:00+00:00,0.7986,True,fa8ffc32525a46b9b0e3aa4f06c5bd79,True
