offer_id,ts,seller_id,offered_kwh,offer_price,commit_hash,expiry_ts,matched_trade_id,synthetic_offer
offer_ev_owner_01_1742367600,2025-03-19T07:00:00Z,ev_owner_01,0.265325,5.967674,9ec09be7223ca0514977bedf5203ba4b1419b2822418a0f453c331d976684be7,2025-03-19T07:15:00Z,,False
offer_family_home_01_1742367900,2025-03-19T07:05:00Z,family_home_01,0.143441,5.469338,4f318023f9443bc55a1fa18e5f17bc8de2e8cae4bc7cb6e027a13dad070954cc,2025-03-19T07:20:00Z,,False
offer_ev_owner_01_1742367900,2025-03-19T07:05:00Z,ev_owner_01,0.266002,5.092964,79016951c64d9761ccbf142c44b021b010f8b60ca9f08d3ac22a03e2d1731013,2025-03-19T07:20:00Z,,False
offer_family_home_01_1742368200,2025-03-19T07:10:00Z,family_home_01,0.136077,5.998646,6e236f1374c4c17da45996be68092cdfe8c2d98f9036a626c5e106d9af106645,2025-03-19T07:25:00Z,,False
offer_ev_owner_01_1742368200,2025-03-19T07:10:00Z,ev_owner_01,0.265895,5.298713,071563d05c6736201c01d0259f56e326f093245abd6c7de52c6ffee2950e32e9,2025-03-19T07:25:00Z,,False
offer_family_home_01_1742368500,2025-03-19T07:15:00Z,family_home_01,0.139604,5.113515,ee096837324546dfa6070c90135e8578086313900e78c6c94d6a837f622ed3f7,2025-03-19T07:30:00Z,,False
offer_ev_owner_01_1742368500,2025-03-19T07:15:00Z,ev_owner_01,0.256487,5.899007,5fd4d3c30c5df407e823175edc322bc0db5d6b9c3cfa97b68daf958ca11260f8,2025-03-19T07:30:00Z,,False
offer_family_home_01_1742368800,2025-03-19T07:20:00Z,family_home_01,0.135551,5.514595,64ad08a4977839fb8bb3905b3eff1cbd7cc3b628b61fa82aa81b69786478fdd0,2025-03-19T07:35:00Z,,False
offer_ev_owner_01_1742368800,2025-03-19T07:20:00Z,ev_owner_01,0.2553,6.045654,3ff612fcca56775ebf0053092a45fcf912e40f4e6663b0abb57664f35f68f097,2025-03-19T07:35:00Z,,False
offer_family_home_01_1742369100,2025-03-19T07:25:00Z,family_home_01,0.136408,5.350047,580e4162acd744643054a42c4a16c207814b39df0addfb82c180b8f075b4573a,2025-03-19T07:40:00Z,,False
offer_ev_owner_01_1742369100,2025-03-19T07:25:00Z,ev_owner_01,0.263166,5.181859,6ac83dbe5fc484b517567709418c32f7f48c82a2d870a23c378a41315e754abf,2025-03-19T07:40:00Z,,False
offer_family_home_01_1742369400,2025-03-19T07:30:00Z,family_home_01,0.13375,6.158776,048c8be3193a7eaa6b1a344883cb590f7c4a9112417a97844398aa7bba687c49,2025-03-19T07:45:00Z,,False
offer_ev_owner_01_1742369400,2025-03-19T07:30:00Z,ev_owner_01,0.262259,6.001252,7f44a99736ccd143835c4fc6b281ff26e317296c99e7bfbd8ac85307e865d12c,2025-03-19T07:45:00Z,,False
offer_family_home_01_1742369700,2025-03-19T07:35:00Z,family_home_01,0.135989,5.786702,acb230e1bce0672991473df3fc969a13aeccfd6c3b88056163698b04f29a77e7,2025-03-19T07:50:00Z,,False
offer_ev_owner_01_1742369700,2025-03-19T07:35:00Z,ev_owner_01,0.246223,4.816833,dc98d04fc9f85e22ecce92a8818117a945bf6d469560a46ab8eb80ab45ce6dae,2025-03-19T07:50:00Z,,False
offer_family_home_01_1742370000,2025-03-19T07:40:00Z,family_home_01,0.132191,6.270763,e266c96df11a60111d84c673483b19e7161fd56b2f3f77d24b96e7ac82bf6438,2025-03-19T07:55:00Z,,False
offer_ev_owner_01_1742370000,2025-03-19T07:40:00Z,ev_owner_01,0.253404,5.446661,980085fc3250838630c6b5e2a4c40f6232465a05ad622a2dab7219659f81f044,2025-03-19T07:55:00Z,,False
offer_family_home_01_1742370300,2025-03-19T07:45:00Z,family_home_01,0.136408,6.113865,dc1ffa298e3c14d8876363ceddd907f2d033602df9a141bca6f177a0aadadf5f,2025-03-19T08:00:00Z,,False
offer_ev_owner_01_1742370300,2025-03-19T07:45:00Z,ev_owner_01,0.265445,5.741193,13f4dc0b36ef0817efe200482d4c45c748858545ce86f577205bccfecb2ae830,2025-03-19T08:00:00Z,,False
offer_family_home_01_1742370600,2025-03-19T07:50:00Z,family_home_01,0.126864,5.189518,15016efbe56b36ad3e89ceff8690519973c1418aa9980ffcaa20c0b5f9f25a1b,2025-03-19T08:05:00Z,,False
offer_ev_owner_01_1742370600,2025-03-19T07:50:00Z,ev_owner_01,0.24049,6.303737,de331f32b5b24cbd939fe7e2f4840f93b93ef0ed02fb50541fa03dcf36441470,2025-03-19T08:05:00Z,,False
offer_family_home_01_1742370900,2025-03-19T07:55:00Z,family_home_01,0.135293,5.094665,33494d794ec94dffe9b80c9dcb6488719922f01287965ddf9f698ea5d645ac9e,2025-03-19T08:10:00Z,,False
offer_ev_owner_01_1742370900,2025-03-19T07:55:00Z,ev_owner_01,0.248041,5.887557,7b5b572dd84c4428de9f58b753a552c995d5ecac352da8142038c6ee36a4f6e5,2025-03-19T08:10:00Z,,False
offer_family_home_01_1742371200,2025-03-19T08:00:00Z,family_home_01,0.133651,5.408423,9648aa258e3ed2c42f49a9019fb27ce001613434311f1595807364849c49a9bc,2025-03-19T08:15:00Z,,False
offer_ev_owner_01_1742371200,2025-03-19T08:00:00Z,ev_owner_01,0.255341,5.872826,9759200e907a07c5faa155eee040e7de6671d5dd277c5be9f3618f23187d72c2,2025-03-19T08:15:00Z,,False
offer_family_home_01_1742371500,2025-03-19T08:05:00Z,family_home_01,0.128508,6.423979,c0d531ca01c73178c2d533323eefe74f4492c06ca1d50dabc07a1106b15b48f8,2025-03-19T08:20:00Z,,False
offer_ev_owner_01_1742371500,2025-03-19T08:05:00Z,ev_owner_01,0.244961,4.88482,b1f438ea563a485b670463b00430fdd7d69339fa960a995ab4ae5e656b13bb4e,2025-03-19T08:20:00Z,,False
offer_family_home_01_1742371800,2025-03-19T08:10:00Z,family_home_01,0.130013,6.549905,eafb5029eb39d3da6f88783e38ab76f5374fe83abad747852be05257b894e489,2025-03-19T08:25:00Z,,False
offer_ev_owner_01_1742371800,2025-03-19T08:10:00Z,ev_owner_01,0.234728,5.07483,6c00895cfff35868388cd0df3675fd115c531258efc37dfa41768ef339688549,2025-03-19T08:25:00Z,,False
offer_family_home_01_1742372100,2025-03-19T08:15:00Z,family_home_01,0.125569,5.449951,6a2a33177a219bcd6272925f78453610f27bf152c3d0fd41ffb0b57fa9384069,2025-03-19T08:30:00Z,,False
offer_ev_owner_01_1742372100,2025-03-19T08:15:00Z,ev_owner_01,0.237973,6.440833,3bb5fc16d855eac71e46dde581a4512a545545ac0cdcc895f3e4d439f2f12a1e,2025-03-19T08:30:00Z,,False
offer_family_home_01_1742372400,2025-03-19T08:20:00Z,family_home_01,0.120422,5.420474,fd183fdd111a21488641ebe43208fdeb927ae954ee89e3dbbfaab65cb48ef977,2025-03-19T08:35:00Z,,False
offer_ev_owner_01_1742372400,2025-03-19T08:20:00Z,ev_owner_01,0.208499,5.573349,bc02764e6fb24ea428524d2a157b38b709a2b273a6d100c6a3c0a4899d246613,2025-03-19T08:35:00Z,,False
offer_family_home_01_1742372700,2025-03-19T08:25:00Z,family_home_01,0.119635,5.596626,2f5cda5538dcdc2a4fc2ea0a26494b449e84559b596cbad6c6b2f20f425353e5,2025-03-19T08:40:00Z,,False
offer_ev_owner_01_1742372700,2025-03-19T08:25:00Z,ev_owner_01,0.232404,5.815044,70312d903616fb8665783c7bb32294c594ca269ea336ade34509829a36a5400e,2025-03-19T08:40:00Z,,False
offer_family_home_01_1742373000,2025-03-19T08:30:00Z,family_home_01,0.120697,4.48511,2fe0a3ce9ef669893c9868938df2cccaebc9396142d5348e3744ece5c7d78765,2025-03-19T08:45:00Z,,False
offer_ev_owner_01_1742373000,2025-03-19T08:30:00Z,ev_owner_01,0.233014,4.612722,3057b644f32752d0749a56ffb08f79707e00a30872d6accacbcffb3d4b5e7cdd,2025-03-19T08:45:00Z,,False
offer_family_home_01_1742373300,2025-03-19T08:35:00Z,family_home_01,0.117802,4.493251,cb659856b4e5df644d6a680a5786014f50d039a751cf0ab7a34df5102374ae2f,2025-03-19T08:50:00Z,,False
offer_ev_owner_01_1742373300,2025-03-19T08:35:00Z,ev_owner_01,0.215356,5.776544,13bfcf943b5aaa053374dc1599a2e1a74ec98f54004dfe93643f155ee625696e,2025-03-19T08:50:00Z,,False
offer_family_home_01_1742373600,2025-03-19T08:40:00Z,family_home_01,0.112008,5.475472,2fc51bf31ca392e5c8e75b71ccb3b8fdf01f107c17144666262fd5e4cda71b16,2025-03-19T08:55:00Z,,False
offer_ev_owner_01_1742373600,2025-03-19T08:40:00Z,ev_owner_01,0.215287,5.095987,9455cf87b159c17bc7d24bd7d43422f59d8f2e4eb4768d94370c71c5426d00d9,2025-03-19T08:55:00Z,,False
offer_family_home_01_1742373900,2025-03-19T08:45:00Z,family_home_01,0.107411,4.725372,27ac18132d4ec39f75a644a6817450cfa5b47bcecc7a316cafff9177a6e5eb86,2025-03-19T09:00:00Z,,False
offer_ev_owner_01_1742373900,2025-03-19T08:45:00Z,ev_owner_01,0.209136,5.822155,8d60ee2cbd06fe4c69de1c8b0f5971cee10388671865e42bb334a0cec7f22ea6,2025-03-19T09:00:00Z,,False
offer_family_home_01_1742374200,2025-03-19T08:50:00Z,family_home_01,0.106871,4.844526,05a5b2921da88117f3623cd0c524ccf13f4fb228fc49131eb099697c5ec5ca1f,2025-03-19T09:05:00Z,,False
offer_ev_owner_01_1742374200,2025-03-19T08:50:00Z,ev_owner_01,0.203683,5.857377,29e4c68e52da3898359a91171bda33ce9c390b7820ca8502361022a5111ca411,2025-03-19T09:05:00Z,,False
offer_ev_owner_01_1742374500,2025-03-19T08:55:00Z,ev_owner_01,0.196913,4.840323,2411068b15ddfc1634a2cbbd7c2dcc7b674953526fbe788a661c799c10a450d8,2025-03-19T09:10:00Z,,False
offer_ev_owner_01_1742374800,2025-03-19T09:00:00Z,ev_owner_01,0.199064,5.812607,e20fa45ee47c76530526f98a1da8d58a790160a08a21524201950c9490fde57a,2025-03-19T09:15:00Z,,False
offer_ev_owner_01_1742375100,2025-03-19T09:05:00Z,ev_owner_01,0.186553,4.793231,f19531352a747fcd7d9a30a7ab85850e880a2c90cd07431aaaedeec2b967dae2,2025-03-19T09:20:00Z,,False
offer_ev_owner_01_1742375400,2025-03-19T09:10:00Z,ev_owner_01,0.180964,4.62125,d4cae98ee13397eea1dabdef80bc2c0f3557d857a768eb401c10c2a328ac8e56,2025-03-19T09:25:00Z,,False
offer_ev_owner_01_1742375700,2025-03-19T09:15:00Z,ev_owner_01,0.176818,5.657115,fda531f8f9830401e0e61eb0cee3a8e65f496d1f506e7d5431b020c16741915c,2025-03-19T09:30:00Z,,False
offer_ev_owner_01_1742376000,2025-03-19T09:20:00Z,ev_owner_01,0.163869,5.752004,fc0d76799a13e776d9d2f0ed678d009f9ddf6f7e1ce44c72d40ff89f62c7f1aa,2025-03-19T09:35:00Z,,False
offer_ev_owner_01_1742376300,2025-03-19T09:25:00Z,ev_owner_01,0.16201,4.854529,4aba50b204035fa4fe99609833de41bca7de093161705a3f4b96c2a51c7146f5,2025-03-19T09:40:00Z,,False
offer_ev_owner_01_1742376600,2025-03-19T09:30:00Z,ev_owner_01,0.14935,5.771402,2dce626efee135abf7aebaef5adb34d601f497c231736113dc3c99ad2cf2c616,2025-03-19T09:45:00Z,,False
offer_ev_owner_01_1742376900,2025-03-19T09:35:00Z,ev_owner_01,0.141043,4.951982,936d4d875d3879ad55214b064ccb14a356cba2493270216301c7f4e1a549a98c,2025-03-19T09:50:00Z,,False
offer_ev_owner_01_1742377200,2025-03-19T09:40:00Z,ev_owner_01,0.14032,5.997768,8a81e031ba1850333f2e229f8016a238cfb3c53be1d66c466e474b2c1dd0e6e2,2025-03-19T09:55:00Z,,False
offer_ev_owner_01_1742377500,2025-03-19T09:45:00Z,ev_owner_01,0.135078,5.342707,41ef94fcc460893fa07970828142320476b54f2300528828d27651f9959e0707,2025-03-19T10:00:00Z,,False
offer_ev_owner_01_1742377800,2025-03-19T09:50:00Z,ev_owner_01,0.127707,5.984404,f04ec68fbe302ff2d9ecf872651be11591488a1dc4b00bfae69d0232ec1a9379,2025-03-19T10:05:00Z,,False
offer_ev_owner_01_1742378100,2025-03-19T09:55:00Z,ev_owner_01,0.110979,5.512841,acd4450d9d7aecb0299ab1ce0b7b94fc73e8ba3074224e2e32a46a902b2f1b08,2025-03-19T10:10:00Z,,False
offer_ev_owner_01_1742378400,2025-03-19T10:00:00Z,ev_owner_01,0.118409,5.402846,909bb78687faf41acf1682fa4e2e8c36f6142b446b9f1df50fe0917c21a24f46,2025-03-19T10:15:00Z,,False
offer_ev_owner_01_1742378700,2025-03-19T10:05:00Z,ev_owner_01,0.113337,4.662454,638e791fc04c19a41a14f464399dec5a254dd479e2458661938c63c96f416984,2025-03-19T10:20:00Z,,False
offer_ev_owner_01_1742442600,2025-03-20T03:50:00Z,ev_owner_01,0.107135,5.145723,d9f0efe6a244a4c5241e161be5222731c5aeed8a9fc68e77dc2ed091899ae9ac,2025-03-20T04:05:00Z,,False
offer_ev_owner_01_1742442900,2025-03-20T03:55:00Z,ev_owner_01,0.118574,5.4256,dd872d6026a206da32acae4bce37e2f7ff8cf7e49ccd6807bb6cb2c3f30b02e7,2025-03-20T04:10:00Z,,False
offer_ev_owner_01_1742443200,2025-03-20T04:00:00Z,ev_owner_01,0.119627,5.252601,976ef37448104a449fb6eeb65dbc92e9d73a587cf17e6b8128689a3eb8be534b,2025-03-20T04:15:00Z,,False
offer_ev_owner_01_1742443500,2025-03-20T04:05:00Z,ev_owner_01,0.127163,4.507068,9dddabdd436fc299aa5ed7e8b089155b7dcadb8357b35a170b854795bf1869db,2025-03-20T04:20:00Z,,False
offer_ev_owner_01_1742443800,2025-03-20T04:10:00Z,ev_owner_01,0.134967,4.979024,385a2ad4c6e587bfb0b1741f2180563c5cc6ba2ba858f8da62d7a9a9a2ff27e3,2025-03-20T04:25:00Z,,False
offer_ev_owner_01_1742444100,2025-03-20T04:15:00Z,ev_owner_01,0.139063,4.7399,abc677010cfa3b5dd46d0b721e8d7db2b86c30dda9dd250eb25c96713523c554,2025-03-20T04:30:00Z,,False
offer_ev_owner_01_1742444400,2025-03-20T04:20:00Z,ev_owner_01,0.14219,4.607823,77f13a0efadb9c747f2d2f72e2bf469cb0fbe43d6d6e1bd84cfa58c52932a06a,2025-03-20T04:35:00Z,,False
offer_ev_owner_01_1742444700,2025-03-20T04:25:00Z,ev_owner_01,0.151338,4.885803,8d90b60cb235de3849ec811a7f8d42cfa0348d44b79d4b7a261ef950aef2a8ad,2025-03-20T04:40:00Z,,False
offer_ev_owner_01_1742445000,2025-03-20T04:30:00Z,ev_owner_01,0.159323,5.61255,a3ee1b9db79f03e0f25e8e2ddbfb11d497741b4ec72318318a71422c2ca33d32,2025-03-20T04:45:00Z,,False
offer_ev_owner_01_1742445300,2025-03-20T04:35:00Z,ev_owner_01,0.173541,5.09056,5b93725d1de47ac55753f77ff05a67e79b89a8f02d47f395891ac627fc284cd4,2025-03-20T04:50:00Z,,False
offer_ev_owner_01_1742445600,2025-03-20T04:40:00Z,ev_owner_01,0.178174,6.186882,254bc76d4339fb4bd968002219ec022ef41c5682756e4fab7483bac9637906da,2025-03-20T04:55:00Z,,False
offer_ev_owner_01_1742445900,2025-03-20T04:45:00Z,ev_owner_01,0.184311,5.284105,a2113d93b319ff2d49d9ae3061172178c248beea582820310d22de3936c3f64d,2025-03-20T05:00:00Z,,False
offer_family_home_01_1742446200,2025-03-20T04:50:00Z,family_home_01,0.105047,6.331348,12c09df19348854586aa00105248ec4a09fd5c651e4b61a1936fedc3426900d6,2025-03-20T05:05:00Z,,False
offer_ev_owner_01_1742446200,2025-03-20T04:50:00Z,ev_owner_01,0.190355,6.414833,b7aeea20d02aee9fad8c89fb93adcf2bb2396997ad62f21e73fc5354b2d06206,2025-03-20T05:05:00Z,,False
offer_family_home_01_1742446500,2025-03-20T04:55:00Z,family_home_01,0.107476,5.054496,49cd98d5fe36adddf6a1a0f21f0753e1b9b90ac10060feb4b837a00b2196da25,2025-03-20T05:10:00Z,,False
offer_ev_owner_01_1742446500,2025-03-20T04:55:00Z,ev_owner_01,0.189066,5.256805,466b6f03ef055a1a855ef6f56ad400035d543ff56a5330a2365ec71b2035b060,2025-03-20T05:10:00Z,,False
offer_family_home_01_1742446800,2025-03-20T05:00:00Z,family_home_01,0.113879,6.222602,a2bb11052d1d9afb72ba2525654913437220e452b4b45cc16e1210155dcce0aa,2025-03-20T05:15:00Z,,False
offer_ev_owner_01_1742446800,2025-03-20T05:00:00Z,ev_owner_01,0.202762,5.353671,79c3fceefc318e83dce1d2eea6b803e587958989ccc38bd3ed7f0ec5a0843f7d,2025-03-20T05:15:00Z,,False
offer_family_home_01_1742447100,2025-03-20T05:05:00Z,family_home_01,0.11757,5.244289,36a9c5acbf893fca87d4edaa5f909a64e17d31c97a23973eb300239117aca80d,2025-03-20T05:20:00Z,,False
offer_ev_owner_01_1742447100,2025-03-20T05:05:00Z,ev_owner_01,0.210407,5.607872,ad7159e83f53730c3d3d2398b0bf479edcc5fbdb1941654a1e428164bd866fdd,2025-03-20T05:20:00Z,,False
offer_family_home_01_1742447400,2025-03-20T05:10:00Z,family_home_01,0.115681,6.223771,920f3b8e31a084a4e27bdaf8e268b04dfd8a8157feb70189ee3ff7a198446318,2025-03-20T05:25:00Z,,False
offer_ev_owner_01_1742447400,2025-03-20T05:10:00Z,ev_owner_01,0.215829,5.872603,a83354d0d37263c6a7212e9395d936c88031ac2f6c7cda96dadea24de2de25d7,2025-03-20T05:25:00Z,,False
offer_family_home_01_1742447700,2025-03-20T05:15:00Z,family_home_01,0.12326,4.97943,74f761a5e50a9ac848caf8180d25d1cbb65c7803a2a61a34ecfb97c981538c60,2025-03-20T05:30:00Z,,False
offer_ev_owner_01_1742447700,2025-03-20T05:15:00Z,ev_owner_01,0.210898,5.624715,1a7248c60493be78e13190d042199e66d19d173c294500e74f49e73a30690021,2025-03-20T05:30:00Z,,False
offer_family_home_01_1742448000,2025-03-20T05:20:00Z,family_home_01,0.122067,5.379794,5352312f7087edff8d18458ba6abe93a07bcecaa4e7a6d8e638cab4ac90fbab0,2025-03-20T05:35:00Z,,False
offer_ev_owner_01_1742448000,2025-03-20T05:20:00Z,ev_owner_01,0.232027,6.099166,1edd25b0516ef8d64e013fce522f227a2f622ff8bf0beda40297fd60f2dcd5e4,2025-03-20T05:35:00Z,,False
offer_family_home_01_1742448300,2025-03-20T05:25:00Z,family_home_01,0.130596,6.532527,1ed5f2c150074f6d8c8fc84d591b4b8f261ee7104ead9d6a73927862fef1bf6e,2025-03-20T05:40:00Z,,False
offer_ev_owner_01_1742448300,2025-03-20T05:25:00Z,ev_owner_01,0.229819,5.118821,1d3aac179177b9076e1d46b221e870814f1c6eb87e20ed952bf93619326fb469,2025-03-20T05:40:00Z,,False
offer_family_home_01_1742448600,2025-03-20T05:30:00Z,family_home_01,0.123515,5.969871,d045ec27e5e651f1ca4b100f3130024335048b725de7d1f714d577cd22c06b4a,2025-03-20T05:45:00Z,,False
offer_ev_owner_01_1742448600,2025-03-20T05:30:00Z,ev_owner_01,0.22081,5.681865,8f56c643f8e298cbaba3a7e26b77a53a7b22efee639ea62f62138733790ec1ac,2025-03-20T05:45:00Z,,False
offer_family_home_01_1742448900,2025-03-20T05:35:00Z,family_home_01,0.125823,5.238345,0d9451e4790504a23a0234de39b0e06f3728b2d9bb29a67834479d8c5f24d601,2025-03-20T05:50:00Z,,False
offer_ev_owner_01_1742448900,2025-03-20T05:35:00Z,ev_owner_01,0.219831,6.129727,9b9d356388f567ddf475cc10d05b54d046da1a3a80854b0da4d5da9ce1dfc12c,2025-03-20T05:50:00Z,,False
offer_family_home_01_1742449200,2025-03-20T05:40:00Z,family_home_01,0.125884,4.950778,18b2612b15fe34e71fa77a7c5ae54cfa190462ae702e77ed09ebabc644b35731,2025-03-20T05:55:00Z,,False
offer_ev_owner_01_1742449200,2025-03-20T05:40:00Z,ev_owner_01,0.246117,4.9653,e5e110c92b831a1545523bbbfdbaa62dd49d3e195d24dec2f8788369b0048352,2025-03-20T05:55:00Z,,False
offer_family_home_01_1742449500,2025-03-20T05:45:00Z,family_home_01,0.134162,4.89433,041b37c858d8d66d3271dfecc7c4f9a197792cdc8ec02e7f021c743e122ef9bd,2025-03-20T06:00:00Z,,False
offer_ev_owner_01_1742449500,2025-03-20T05:45:00Z,ev_owner_01,0.245258,6.270098,7dc6c02e6565f9f5064deec8cc707ab69fe8f5b7f99e4d739ae6078592829e66,2025-03-20T06:00:00Z,,False
offer_family_home_01_1742449800,2025-03-20T05:50:00Z,family_home_01,0.139521,6.577996,5d0f2f800ae575ae31e0d668dbb4aa4c5aeabaedeb4c4d4b956ceadb5109f78e,2025-03-20T06:05:00Z,,False
offer_ev_owner_01_1742449800,2025-03-20T05:50:00Z,ev_owner_01,0.244446,4.990102,0e51fb00f9949762f8c2f6b2692cc9a34908be2933f7e2a497a39e15f88aca0d,2025-03-20T06:05:00Z,,False
offer_family_home_01_1742450100,2025-03-20T05:55:00Z,family_home_01,0.139276,5.659227,497367a0f4b1a9678c7bda4ed8da691c2bf525c1be846ab1f5f1608e4be18b66,2025-03-20T06:10:00Z,,False
offer_ev_owner_01_1742450100,2025-03-20T05:55:00Z,ev_owner_01,0.244129,5.021497,85c28409b5df8a46604ccbac9befc20a1e4d12632d8c6a4d47a54f23fc79c299,2025-03-20T06:10:00Z,,False
offer_family_home_01_1742450400,2025-03-20T06:00:00Z,family_home_01,0.138529,6.556815,3e61ff986621593a13351be69d50c55c54d93dca4c53dd230ad9443c2ec9b113,2025-03-20T06:15:00Z,,False
offer_ev_owner_01_1742450400,2025-03-20T06:00:00Z,ev_owner_01,0.24386,5.463017,7768b966da5378e60f1889f9d0a63b3fd3652cfd69e577019fc41e5a7f7d02ff,2025-03-20T06:15:00Z,,False
offer_family_home_01_1742450700,2025-03-20T06:05:00Z,family_home_01,0.146529,6.0089,4f069386ea472740db4c40fd8d5b851f8d4eb3abc89900f1b1a7fff6eb9ee4e1,2025-03-20T06:20:00Z,,False
offer_ev_owner_01_1742450700,2025-03-20T06:05:00Z,ev_owner_01,0.262913,5.333643,448fadd49776226fc15b8d6520e98c5cc6a9e829b341d3960c5a74a44b2074dd,2025-03-20T06:20:00Z,,False
offer_family_home_01_1742451000,2025-03-20T06:10:00Z,family_home_01,0.137583,5.631962,11cf784a10f6c1ab3bec2256ce0571e9b935b9764b55b7011187796ee62b84d9,2025-03-20T06:25:00Z,,False
offer_ev_owner_01_1742451000,2025-03-20T06:10:00Z,ev_owner_01,0.254323,5.367549,cd1ea8c0cc6c8093dce9935f0a536e92d8240a27ac9b97c457ff8db75714a810,2025-03-20T06:25:00Z,,False
offer_family_home_01_1742451300,2025-03-20T06:15:00Z,family_home_01,0.146763,6.158949,cd1a7f1e3971aad4b39e7746b834d6b4913c026cda7fa198d580a25ce3732d24,2025-03-20T06:30:00Z,,False
offer_ev_owner_01_1742451300,2025-03-20T06:15:00Z,ev_owner_01,0.273844,6.361217,3182d1bb154895888214d9c85907feebd3ab0012713446fd633194deacd9a9c7,2025-03-20T06:30:00Z,,False
offer_family_home_01_1742451600,2025-03-20T06:20:00Z,family_home_01,0.137017,5.204279,6f5c2df57aafc9f2f8a0a9cce8ca4e779ef3f9c0b8819e5fe9472727eb6718f0,2025-03-20T06:35:00Z,,False
offer_ev_owner_01_1742451600,2025-03-20T06:20:00Z,ev_owner_01,0.259455,5.360869,a56496707f55ad895f60d5fbbb916e6398c35de87395ccd6c4db25a575c1978d,2025-03-20T06:35:00Z,,False
offer_family_home_01_1742451900,2025-03-20T06:25:00Z,family_home_01,0.147543,5.225972,ab4645e2f298aa90669b8ad1958af4813a465c16c1d1636894e95ca2f8b76025,2025-03-20T06:40:00Z,,False
offer_ev_owner_01_1742451900,2025-03-20T06:25:00Z,ev_owner_01,0.276257,5.83878,f1f4cd26402befed7e583b01af299849402f700c79fec320fa9ae291ca1bdfa6,2025-03-20T06:40:00Z,,False
offer_family_home_01_1742452200,2025-03-20T06:30:00Z,family_home_01,0.13269,4.990432,ef37d3a504cc88a599dcc416fa382bd38bcc46412f71a392dfa2026e1fc1f876,2025-03-20T06:45:00Z,,False
offer_ev_owner_01_1742452200,2025-03-20T06:30:00Z,ev_owner_01,0.25245,5.142104,49ab1c63fc62735f35b40208ce2c50b99b88eee78f5d2be87571ddb5e6f273e3,2025-03-20T06:45:00Z,,False
offer_family_home_01_1742452500,2025-03-20T06:35:00Z,family_home_01,0.136323,5.595914,d1f87cfc2642e17dc169dc300f56571be707a547eaa1a6bcba7642557a947d57,2025-03-20T06:50:00Z,,False
offer_ev_owner_01_1742452500,2025-03-20T06:35:00Z,ev_owner_01,0.247451,6.521675,05634914f65876887ed0d2f32d13ef9ec64a41dc794ee87c09aea195d23441d4,2025-03-20T06:50:00Z,,False
offer_family_home_01_1742452800,2025-03-20T06:40:00Z,family_home_01,0.135914,6.032826,82f6c3598bbf547f52125d897d50cd9064d227201ad4a435183d6fed2e30baa1,2025-03-20T06:55:00Z,,False
offer_ev_owner_01_1742452800,2025-03-20T06:40:00Z,ev_owner_01,0.266711,6.239309,b349afa3a9c8f31e25e837a9148d421281cfc2cfad9996d11fa6e69e500b4d6c,2025-03-20T06:55:00Z,,False
offer_family_home_01_1742453100,2025-03-20T06:45:00Z,family_home_01,0.140189,5.921386,482899563bb223d324ddfce44a370c434f68116e0b29a997e5ff6af92aca23c2,2025-03-20T07:00:00Z,,False
offer_ev_owner_01_1742453100,2025-03-20T06:45:00Z,ev_owner_01,0.260134,6.13499,a974fdb220b8ec63cd99765715f139c0cb959d1c0578f43bd74c35bf5867a436,2025-03-20T07:00:00Z,,False
offer_family_home_01_1742453400,2025-03-20T06:50:00Z,family_home_01,0.141872,5.39184,b4f2f608ecadbf1c9f92340cf288f5aa986fdb96809c4c23ba4e5ad9d1b9a65e,2025-03-20T07:05:00Z,,False
offer_ev_owner_01_1742453400,2025-03-20T06:50:00Z,ev_owner_01,0.265358,6.020279,95661429b50d211b80efeb1bb33b771b77722f43bbc78debaf09f99498af5ae0,2025-03-20T07:05:00Z,,False
offer_family_home_01_1742453700,2025-03-20T06:55:00Z,family_home_01,0.144972,6.344733,537049760a4e958b434bb8e734aa03d9a3a283d913575a8f8684fcdb3242e8ec,2025-03-20T07:10:00Z,,False
offer_ev_owner_01_1742453700,2025-03-20T06:55:00Z,ev_owner_01,0.260239,4.99193,f81559ee6baad3ed2ae2290782ea603f84cc44bf9f949b89b77ffcb0667d0803,2025-03-20T07:10:00Z,,False
offer_family_home_01_1742454000,2025-03-20T07:00:00Z,family_home_01,0.142806,4.965221,f13b031031a43063c4a914ddcd26b38bc0b3d37f6178ca9a38fba2ade321b0c9,2025-03-20T07:15:00Z,,False
offer_ev_owner_01_1742454000,2025-03-20T07:00:00Z,ev_owner_01,0.263262,5.651585,bb3efd3ea83b18539308925b96e9886225fc3a4a0ef2b8f8760c989f836369c8,2025-03-20T07:15:00Z,,False
offer_family_home_01_1742454300,2025-03-20T07:05:00Z,family_home_01,0.149227,6.534016,37d5fb4187402e25b10314d1be91747dcadfb7a7c251780c83787fbaa87cd15b,2025-03-20T07:20:00Z,,False
offer_ev_owner_01_1742454300,2025-03-20T07:05:00Z,ev_owner_01,0.272637,5.873831,9fd76144f4ea12a83f462b5f5ee57a49b66b06c0a751ca6add9d8dd4525c7c90,2025-03-20T07:20:00Z,,False
